measurement_date,anomaly_score
2018-07-01 01:00:03,0.13923261378866195
2018-07-01 02:00:02,0.14739047306867786
2018-07-01 03:00:03,0.12543551855673704
2018-07-01 04:00:02,0.1088558229482752
2018-07-01 05:00:03,0.1827431694263907
2018-07-01 06:00:02,0.08869022206756218
2018-07-01 07:00:03,0.0912307113838698
2018-07-01 08:00:02,0.058263615963564754
2018-07-01 09:00:03,0.07605474234439852
2018-07-01 10:00:03,0.0971937284073786
2018-07-01 11:00:02,0.15964078785501454
2018-07-01 12:00:03,0.10684312850684023
2018-07-01 13:00:03,0.10140270977574763
2018-07-01 14:00:02,0.22562349025293024
2018-07-01 15:00:03,0.05435475707598246
2018-07-01 16:00:03,0.06858983667477718
2018-07-01 17:00:03,0.08063288740348364
2018-07-01 18:00:03,0.09159232879550343
2018-07-01 19:00:03,0.18007592724312116
2018-07-01 20:00:03,0.09901882061923291
2018-07-01 21:00:03,0.10053682482194273
2018-07-01 22:00:02,0.10249469304907347
2018-07-01 23:00:03,0.10093327696653008
2018-07-03 01:00:03,0.09320177551501661
2018-07-03 02:00:03,0.08921816416857518
2018-07-03 03:00:02,0.17367668689200502
2018-07-03 04:00:03,0.15698183713846525
2018-07-03 05:00:03,0.1055395306873158
2018-07-03 06:00:03,0.14028663011382583
2018-07-03 07:00:03,0.10317372992185317
2018-07-03 08:00:03,0.08604915920162547
2018-07-03 09:00:03,0.08254732945983574
2018-07-03 10:00:02,0.06959679080478788
2018-07-03 11:00:02,0.15952636711434998
2018-07-03 12:00:03,0.08899641605585537
2018-07-03 13:00:03,0.06943056894584604
2018-07-03 14:00:03,0.06402351059429016
2018-07-03 15:00:03,0.08037900979467517
2018-07-03 16:00:02,0.08555118559370496
2018-07-03 17:00:03,0.12047329584266488
2018-07-03 18:00:03,0.1893553956130774
2018-07-03 19:00:02,0.1654085487382747
2018-07-03 20:00:03,0.09903483898008962
2018-07-03 21:00:03,0.1049683951333115
2018-07-03 22:00:03,0.1405480173228591
2018-07-03 23:00:03,0.11595115010726649
2018-07-04 00:00:03,0.11101994333805844
2018-07-04 01:00:02,0.1552050462495542
2018-07-04 02:00:03,0.13270087293215968
2018-07-04 03:00:03,0.20116500904033374
2018-07-04 04:00:03,0.12384452154852385
2018-07-04 05:00:03,0.1816383583392038
2018-07-04 06:00:02,0.13045925991891458
2018-07-04 07:00:03,0.11488744486471449
2018-07-04 08:00:03,0.10641103084365537
2018-07-04 09:00:03,0.12941607745983458
2018-07-04 10:00:02,0.1023945311685318
2018-07-04 11:00:03,0.1333346541573582
2018-07-04 12:00:02,0.1153748603985632
2018-07-04 13:00:03,0.15575264156978955
2018-07-04 14:00:03,0.08154420943626688
2018-07-04 15:00:02,0.17794140664744013
2018-07-04 16:00:03,0.1297493675024158
2018-07-04 17:00:03,0.17522808804779968
2018-07-04 18:00:03,0.07738642143199762
